"title_on_channel","sku_id","url_on_channel","url_on_channel"
"Renka Red Acrylic Buttoned Cardigans",1036574,"http://www.flipkart.com/item/CGNEB3UZTGFDFMTX","http://www.snapdeal.com/product/page/653639917335"
"Renka Black Cotton Blend Pullovers",1037363,"http://www.flipkart.com/item/PLOEBJ72K4XRDUZT","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/659716034250"
"Renka Black Cotton Blend Pullovers",1037363,"http://www.flipkart.com/item/PLOEBJ72K4XRDUZT","http://www.snapdeal.com/product/page/882595113"
"Renka Dark Blue Lycra Cotton Comfortable Tank Top For Women",561402,"http://www.flipkart.com/item/CSPE7JHGKTPEW8PG","http://www.snapdeal.com/product/page/646460790940"
"Renka Green Lycra Cotton Comfortable Tank Top For Women",561148,"http://www.flipkart.com/item/CSPE7JHGKAUGFXRF","http://www.snapdeal.com/product/page/636858063780"
"Renka Peachpuff Poly Georgette Dresses",560845,"http://www.flipkart.com/item/DREE6ZHHF2MGFJCA","http://www.snapdeal.com/product/page/656240371327"
"Renka Blue Cotton Dresses",560811,"http://www.flipkart.com/item/DREE6ZHHBZRM3EZD","http://www.snapdeal.com/product/page/646389313367"
"Renka Peachpuff Poly Georgette Dresses",560846,"http://www.flipkart.com/item/DREE6ZHHRTVXVY63","http://www.snapdeal.com/product/page/656240371327"
"Renka White Poly Cotton Dresses",560877,"http://www.flipkart.com/item/DREE79YNGUGSAMAQ","http://www.snapdeal.com/product/page/662321917369"
"Renka Navy Polyester Dresses",560903,"http://www.flipkart.com/item/DREE79YNTWJ5WJHS","http://www.snapdeal.com/product/page/681564031497"
"Renka Green Cotton Blend Pullovers",1037238,"http://www.flipkart.com/item/PLOECRY8HCKDKHTB","http://www.snapdeal.com/product/page/145129118"
"Renka Green Acrylic Pullovers",1037238,"http://www.flipkart.com/item/PLOECRY8HCKDKHTB","http://www.snapdeal.com//product/renka-green-acrylic-pullovers/640964713602"
"Renka Green Cotton Blend Pullovers",1037358,"http://www.flipkart.com/item/PLOEBJ72MV7DSEPY","http://www.snapdeal.com//product/renka-green-cotton-blend-pullovers/670667380770"
"Renka Green Cotton Blend Pullovers",1037358,"http://www.flipkart.com/item/PLOEBJ72MV7DSEPY","http://www.snapdeal.com/product/page/1502193162"
"Renka Gold Cotton Blend Pullovers",1037460,"http://www.flipkart.com/item/PLOEBP45BEBXHRMT","http://www.snapdeal.com//product/renka-gold-cotton-blend-pullovers/653325594416"
"Renka Yellow Cotton Blend Pullovers",1037460,"http://www.flipkart.com/item/PLOEBP45BEBXHRMT","http://www.snapdeal.com/product/page/1250650386"
"Renka Blue Acrylic Pullovers",1037704,"http://www.flipkart.com/item/PLOEBP45SGGSQWGN","http://www.snapdeal.com/product/page/644959108867"
"Renka Gray Acrylic Pullovers",1037628,"http://www.flipkart.com/item/PLOEBP45URYPKN4R","http://www.snapdeal.com/product/page/645066224228"
"Renka Red Cotton Blend Pullovers",1037506,"http://www.flipkart.com/item/PLOEBP46KNJYF5XU","http://www.snapdeal.com//product/renka-red-cotton-blend-pullovers/624632601562"
"Renka Red Cotton Blend Pullovers",1037506,"http://www.flipkart.com/item/PLOEBP46KNJYF5XU","http://www.snapdeal.com/product/page/1441461150"
"Renka Blue Acrylic Pullovers",1037703,"http://www.flipkart.com/item/PLOEBP45G2GEZFCU","http://www.snapdeal.com/product/page/644959108867"
"Renka Pink Lycra Cotton Comfortable Tank Top For Women",561287,"http://www.flipkart.com/item/CSPE7JHGJBZVUGGW","http://www.snapdeal.com/product/page/666121032539"
"Renka Navy Polyester Dresses",560864,"http://www.flipkart.com/item/JUME7AWFGWSJCWYV","http://www.snapdeal.com/product/page/643560440326"
"Renka Black Cotton Blend Pullovers",657521,"http://www.flipkart.com/item/PLOEY7H4K37CNZET","http://www.snapdeal.com/product/page/699314127"
"Renka Beige Cotton Blend Pullovers",657503,"http://www.flipkart.com/item/PLOEY7H4CMY5N3WM","http://www.snapdeal.com/product/page/620491582"
"Renka Beige Cotton Blend Pullovers",657503,"http://www.flipkart.com/item/PLOEY7H4CMY5N3WM","http://www.snapdeal.com//product/renka-beige-knitted-winter-pullover/29366325"
"Renka Black Acrylic Pullovers",1036846,"http://www.flipkart.com/item/PLOEBJ72V72ZYGZW","http://www.snapdeal.com/product/page/636399088965"
"Renka Multi Color Poly Crepe Dresses",560573,"http://www.flipkart.com/item/DREE6ZHH7FBU2MRW","http://www.snapdeal.com/product/page/637000001016"
"Renka Purple Lycra Cotton Comfortable Tank Top For Women",561284,"http://www.flipkart.com/item/CSPE7JHGHRACTUGM","http://www.snapdeal.com/product/page/647626712881"
"Renka Multi Color Cotton Dresses",560615,"http://www.flipkart.com/item/DREE6ZHHD2BKHGAM","http://www.snapdeal.com/product/page/626034694097"
"Renka Orange Lycra Cotton Comfortable Tank Top For Women",561232,"http://www.flipkart.com/item/CSPE7JHGBUQTZDMD","http://www.snapdeal.com/product/page/670059984653"
"Renka Black Poly Georgette Dresses",560953,"http://www.flipkart.com/item/DREE79YNAHHHFSE6","http://www.snapdeal.com/product/page/631820461583"
"Renka Purple Cotton Blend Pullovers",1037609,"http://www.flipkart.com/item/PLOECRY7QSVAXWVS","http://www.snapdeal.com/product/page/479805208"
"Renka Purple Cotton Blend Pullovers",1037609,"http://www.flipkart.com/item/PLOECRY7QSVAXWVS","http://www.snapdeal.com//product/renka-purple-cotton-blend-pullovers/644434444911"
"Renka Blue Acrylic Pullovers",1036365,"http://www.flipkart.com/item/PLOEB32TKCYRZGUY","http://www.snapdeal.com//product/renka-blue-acrylic-pullovers/674250778356"
"Renka Blue Cotton Blend Skivvy",1036365,"http://www.flipkart.com/item/PLOEB32TKCYRZGUY","http://www.snapdeal.com/product/page/550841734"
"Renka Navy Polyester Dresses",560852,"http://www.flipkart.com/item/DREE79YNMYTCPYW2","http://www.snapdeal.com/product/page/630679947105"
"Renka Blue Lycra Cotton Comfortable Tank Top For Women",561298,"http://www.flipkart.com/item/CSPE7JHGQGJHSGV7","http://www.snapdeal.com/product/page/650634151916"
"Renka Comfortable Camel Color Camisole For Women (Pack Of 2)",561650,"http://www.flipkart.com/item/CSPE7M2QYZMXPKSC","http://www.snapdeal.com/product/page/632356614256"
"Renka Black Acrylic Pullovers",1037080,"http://www.flipkart.com/item/PLOEBJ72C3CUN2KY","http://www.snapdeal.com/product/page/686891402084"
"Renka Gray Acrylic Pullovers",1036854,"http://www.flipkart.com/item/PLOEBJ72JKPSXHHD","http://www.snapdeal.com/product/page/644872489954"
"Renka Blue Cotton Dresses",560812,"http://www.flipkart.com/item/DREE6ZHHSNZZJABY","http://www.snapdeal.com/product/page/646389313367"
"Renka Blue Round Neck Cotton Blend Pullovers",657458,"http://www.flipkart.com/item/TOPEY7H46Z2ZRUFZ","http://www.snapdeal.com/product/page/1324784254"
"Renka Red Acrylic Pullovers",1037248,"http://www.flipkart.com/item/PLOEBJ72ZGHEYQ8K","http://www.snapdeal.com//product/renka-red-acrylic-pullovers/684341469044"
"Renka Red Round Neck Cotton Blend Pullovers",1037248,"http://www.flipkart.com/item/PLOEBJ72ZGHEYQ8K","http://www.snapdeal.com/product/page/382455300"
"Renka Purple Acrylic Pullovers",1037254,"http://www.flipkart.com/item/PLOEBJ72NXDQNH6Y","http://www.snapdeal.com/product/page/649506620757"
"Renka Purple Cotton Blend Pullovers",1037254,"http://www.flipkart.com/item/PLOEBJ72NXDQNH6Y","http://www.snapdeal.com/product/page/144226246"
"Renka Navy Lycra Cotton Comfortable Tank Top For Women",561249,"http://www.flipkart.com/item/CSPE7JHGDKKH6EEE","http://www.snapdeal.com/product/page/632891381079"
"Renka Purple Cotton Blend Skivvy",657533,"http://www.flipkart.com/item/PLODZYXFHUHBX6GH","http://www.snapdeal.com/product/page/1206488063"
"Renka Purple Cotton Blend Skivvy",657480,"http://www.flipkart.com/item/PLODZYXFPCZNKH7S","http://www.snapdeal.com/product/page/871894657"
"Renka Black Georgette Dresses",695661,"http://www.flipkart.com/item/DREE9CZC7CZARGG7","http://www.snapdeal.com/product/page/675556998119"
"Renka Blue Acrylic Pullovers",1037277,"http://www.flipkart.com/item/PLOEBJ72R3T7FASY","http://www.snapdeal.com/product/page/637545552059"
"Renka Off-White Lycra Cotton Comfortable Tank Top For Women",561163,"http://www.flipkart.com/item/CSPE7JHGBHUV4HG3","http://www.snapdeal.com/product/page/636693274800"
"Renka Black Polyester Dresses",560922,"http://www.flipkart.com/item/DREE79YNNT4HH4M8","http://www.snapdeal.com/product/page/680740811349"
"Renka Black Poly Georgette Maxi Dress",560987,"http://www.flipkart.com/item/DREE7AWF8ZKA9QMB","http://www.snapdeal.com/product/page/686910151246"
"Renka Black Acrylic Pullovers",1037088,"http://www.flipkart.com/item/PLOEBJ72PRJGEHZX","http://www.snapdeal.com/product/page/651242164508"
"Renka Pink Acrylic Pullovers",1036227,"http://www.flipkart.com/item/PLOEB32TU84K3NTR","http://www.snapdeal.com//product/renka-pink-acrylic-pullovers/669730488266"
"Renka Pink Cotton Blend Skivvy",1036227,"http://www.flipkart.com/item/PLOEB32TU84K3NTR","http://www.snapdeal.com/product/page/1123259762"
"Renka Off White Lycra Cotton Comfortable Tank Top For Women",561354,"http://www.flipkart.com/item/CSPE7JHGHZDANFKW","http://www.snapdeal.com/product/page/622055876798"
"Renka Blue Acrylic Pullovers",1037706,"http://www.flipkart.com/item/PLOEBP45BKKJUVNH","http://www.snapdeal.com/product/page/644959108867"
"Renka Multi Color Cotton Dresses",560898,"http://www.flipkart.com/item/DREE79YNFHADCNWS","http://www.snapdeal.com/product/page/631284726055"
"Renka Gray Cotton Blend Pullovers",657449,"http://www.flipkart.com/item/PLOEY7H4JDT9GPTY","http://www.snapdeal.com/product/page/1223722142"
"Renka Gray Cotton Blend Pullovers",657553,"http://www.flipkart.com/item/PLOEY7H4DG8SHBC3","http://www.snapdeal.com/product/page/1223722142"
"Renka Multi Color Crepe Jumpsuits",695812,"http://www.flipkart.com/item/JUME9DS83RUHTY9F","http://www.snapdeal.com/product/page/659011135650"
"Renka Black Poly Georgette Dresses",560954,"http://www.flipkart.com/item/DREE79YNQGHGUHWM","http://www.snapdeal.com/product/page/631820461583"
"Renka Black Acrylic Pullovers",1036609,"http://www.flipkart.com/item/PLOEB32TZWVUB2D6","http://www.snapdeal.com/product/page/624313765062"
"Renka Peachpuff Poly Georgette Dresses",560849,"http://www.flipkart.com/item/DREE6ZHH2ZRWRV8B","http://www.snapdeal.com/product/page/656240371327"
"Renka Pink Acrylic Pullovers",1037619,"http://www.flipkart.com/item/PLOEBP45HUKXFXJE","http://www.snapdeal.com//product/renka-pink-acrylic-pullovers/645056471387"
"Renka Pink Cotton Blend Pullovers",1037619,"http://www.flipkart.com/item/PLOEBP45HUKXFXJE","http://www.snapdeal.com/product/page/316292799"
"Renka Black Poly Georgette Maxi Dress",560989,"http://www.flipkart.com/item/DREE7AWFXFNSRJXU","http://www.snapdeal.com/product/page/686910151246"
"Renka Multi Color Cotton Jumpsuits",695648,"http://www.flipkart.com/item/JUME9DS8GPY3GECZ","http://www.snapdeal.com/product/page/656401285523"
"Renka Black Cotton Blend Pullovers",1037512,"http://www.flipkart.com/item/PLOEBP45QZCUS57J","http://www.snapdeal.com/product/page/1873109574"
"Renka Black Cotton Blend Pullovers",1037512,"http://www.flipkart.com/item/PLOEBP45QZCUS57J","http://www.snapdeal.com//product/renka-black-cotton-blend-pullovers/680484232422"
"Renka Ghostwhite Poly Georgette Dresses",560938,"http://www.flipkart.com/item/DREE79YNVYVUFTAA","http://www.snapdeal.com/product/page/633232035745"
"Renka Maroon Poly Georgette Dresses",560579,"http://www.flipkart.com/item/DREE6ZHHZSZUYDWA","http://www.snapdeal.com/product/page/625409761935"
"Renka Purple Acrylic Pullovers",1037099,"http://www.flipkart.com/item/PLOEBJ729QGQUWZR","http://www.snapdeal.com/product/page/632665016194"
"Renka Multi Color Crepe Dresses",695820,"http://www.flipkart.com/item/DREE9CZCPDY8YGHC","http://www.snapdeal.com/product/page/683330616652"
"Renka White Lycra Cotton Comfortable Tank Top For Women",561153,"http://www.flipkart.com/item/CSPE7JHGYQQFTMTQ","http://www.snapdeal.com/product/page/632003271215"
"Renka Beige Cotton Blend Skivvy",657470,"http://www.flipkart.com/item/PLODZYXFJ7F4UVQ2","http://www.snapdeal.com/product/page/919768485"
"Renka Red Lycra Cotton Comfortable Tank Top For Women",561372,"http://www.flipkart.com/item/CSPE7JHGVWVNHERF","http://www.snapdeal.com/product/page/627266119852"
"Renka Pink Cotton Blend Pullovers",657548,"http://www.flipkart.com/item/TOPEY7H4QZGH8NYE","http://www.snapdeal.com/product/page/1469947898"
